farmer_id,location,NDVI,avg_rainfall,avg_temp,crop_type,price_of_crop,farm_size_in_squire_meter,previous_loans_count,defaulted_loans_count,crop_yeild_per_squiremeter,total_yield(ksh),sesional_expense,credict_score,interest_rate,loan_limit,loan_duration
FARM_10063,"""0.66057162851879080989192516426555812358856201,41.3916""",0.47,542,21.5,Tea,396,1077,4,0,1.03,439286.76,48436,665,12.9,176630,19
FARM_10064,"""2.66562907301082319122542685363441705703735352,35.2889""",0.75,1215,27.1,Sugarcane,95,3310,2,0,1.87,588021.5,97709,550,14.8,208258,22
FARM_10065,"""-1.68388292595710042931500538543332368135452271,38.7765""",0.86,1019,18.9,Wheat,64,1631,1,0,0.75,78288.0,11098,505,14.8,26259,27
FARM_10066,"""1.96033020505178434689241839805617928504943848,36.7349""",0.59,686,16.8,Cotton,208,6185,4,0,1.16,1492316.8,349615,697,12.5,619933,26
FARM_10067,"""-3.44060469669419966010082134744152426719665527,37.6769""",0.56,827,24.5,Vegetables,114,1018,1,0,0.63,73112.76,7090,591,15.9,27143,29
FARM_10068,"""-1.99096815098880108862999804841820150613784790,36.2960""",0.55,784,22.5,Wheat,86,3278,1,0,0.99,279088.92,38607,612,13.8,106054,16
FARM_10069,"""-3.35419108393036502491213468601927161216735840,36.8330""",0.77,565,23.2,Tomatoes,100,4412,1,0,1.74,767688.0,51491,567,15.1,277327,25
FARM_10070,"""2.84444419313262830684152504545636475086212158,34.2313""",0.9,843,26.4,Cotton,164,695,0,0,0.63,71807.4,12633,656,14.1,28603,18
FARM_10071,"""-2.62936211239089612234920423361472785472869873,41.8524""",0.64,651,22.8,Vegetables,49,1013,3,1,1.33,66017.21,15001,688,13.2,27177,15
FARM_10072,"""1.97185306526845582908435972058214247226715088,38.9984""",0.47,349,21.0,Maize,76,9835,2,0,1.37,1024020.2,113799,730,14.3,439475,20
FARM_10073,"""4.07267509438456887238544368301518261432647705,38.0056""",0.35,572,21.9,Sugarcane,54,3211,1,0,2.94,509778.36,106373,672,11.5,206460,19
FARM_10074,"""0.20828154434055612398424273123964667320251465,37.0697""",0.34,574,28.9,Vegetables,85,6667,1,0,1.33,753704.35,58044,587,14.1,278557,21
FARM_10075,"""0.32227148802439575803191473823972046375274658,38.3150""",0.8,216,23.2,Maize,95,942,1,0,1.2,107388.0,15398,682,12.5,43940,16
FARM_10076,"""-0.41238781669034807464413461275398731231689453,37.0408""",0.89,1034,24.7,Wheat,55,747,0,0,1.3,53410.5,5634,506,14.5,17937,28
FARM_10077,"""-1.66922166643912239791802676336374133825302124,36.8793""",0.69,569,19.2,Potatoes,95,1956,1,0,2.28,423669.6,77817,821,10.5,197889,23
FARM_10078,"""-0.27640821239827051414295056019909679889678955,37.7116""",0.87,606,25.0,Sugarcane,94,1011,1,0,2.46,233783.64,43907,689,13.0,96338,12
FARM_10079,"""0.90611005008086298317948603653348982334136963,36.2079""",0.44,1263,20.6,Maize,87,200,2,1,0.7,12180.0,1602,567,17.8,4400,22
FARM_10080,"""4.46972162118713267631164853810332715511322021,35.4404""",0.64,456,15.9,Sorghum,48,5771,0,0,0.49,135733.92,15860,647,12.7,53558,24
FARM_10081,"""4.02121040165948517852712029707618057727813721,38.4528""",0.56,676,22.7,Potatoes,52,8127,2,0,1.36,574741.44,117978,625,13.7,221515,24
FARM_10082,"""3.31802251212603227514819081989116966724395752,40.7421""",0.54,303,22.4,Tea,300,5992,1,0,0.98,1761648.0,279304,676,11.5,716404,31
FARM_10083,"""3.56891398205518317610085432534106075763702393,35.2226""",0.64,540,23.3,Maize,80,7782,3,0,1.33,828004.8,131757,567,15.3,299117,15
FARM_10084,"""-0.34900259538400035808081156574189662933349609,34.2619""",0.42,570,21.1,Potatoes,95,3034,1,0,1.0,288230.0,59908,630,14.9,111689,17
FARM_10085,"""1.41423224275042347386488472693599760532379150,35.9745""",0.65,980,25.7,Tea,314,1253,1,0,1.23,483933.66,84318,893,7.0,240555,21
FARM_10086,"""3.62412052330679212985842241323553025722503662,41.8378""",0.67,492,23.1,Sorghum,33,13970,0,0,0.38,175183.8,13983,458,17.0,55329,23
FARM_10087,"""-1.04555788558041662383857328677549958229064941,40.6301""",0.79,913,20.8,Coconut,62,6886,0,0,1.29,550742.28,39452,594,13.5,205151,36
FARM_10088,"""4.24439104861286065073500139988027513027191162,38.7669""",0.71,1375,25.8,Vegetables,123,3508,2,0,1.18,509151.12,51691,564,14.6,183294,23
FARM_10089,"""-0.83318962275659780303271872980985790491104126,41.4340""",0.42,1138,23.3,Sugarcane,138,200,2,1,2.89,79764.0,9849,619,13.7,30543,19
FARM_10090,"""0.89006878815690537720684005762450397014617920,37.5622""",0.52,100,22.5,Coconut,91,2008,2,1,1.17,213791.76,22218,614,14.6,81419,15
FARM_10091,"""1.90118383343305907828835188411176204681396484,41.8662""",0.28,824,20.3,Maize,101,1223,1,0,1.23,151933.29,14812,664,12.0,61027,20
FARM_10092,"""4.14050572160622731843204746837727725505828857,36.3704""",0.38,1093,28.9,Wheat,107,2307,1,0,1.18,291281.82,18105,605,13.6,109838,20
FARM_10093,"""-2.42506865131392590484438187559135258197784424,35.9224""",0.56,493,18.5,Tomatoes,65,772,1,0,1.39,69750.2,10684,631,13.1,27057,26
FARM_10094,"""2.23901809761937364839923247927799820899963379,39.1044""",0.27,679,20.8,Wheat,53,2426,1,0,0.53,68146.34,3688,598,13.5,25498,26
FARM_10095,"""0.14358495113996472269946025335229933261871338,37.0252""",0.6,622,20.8,Cotton,148,800,3,2,1.04,123136.0,18883,487,18.8,40378,21
FARM_10096,"""-2.20241859222803793016964846174232661724090576,39.0109""",0.47,939,21.4,Potatoes,62,3356,3,0,1.18,245524.96,19007,570,17.5,89003,10
FARM_10097,"""2.52244361010643292075883437064476311206817627,36.4400""",0.22,581,24.1,Tomatoes,62,619,3,1,1.17,44902.26,10097,473,18.0,14462,36
FARM_10098,"""0.43566720561677296785774160525761544704437256,38.9433""",0.5,1178,23.5,Coconut,119,2183,1,0,1.58,410447.66,52798,660,14.4,164179,21
FARM_10099,"""1.44705653204198547712167055578902363777160645,36.2060""",0.4,1007,24.0,Tea,347,2077,2,1,1.35,972970.65,199188,516,15.6,330810,26
FARM_10100,"""-1.69702006222552048697593818360473960638046265,34.4078""",0.25,308,21.7,Tomatoes,53,2207,2,0,1.45,169607.95,16896,669,14.7,68479,20
FARM_10101,"""-0.22415224800327315790582360932603478431701660,41.2971""",0.41,311,26.0,Tomatoes,120,1153,2,0,1.19,164648.4,40878,528,15.9,56804,20
FARM_10102,"""1.04139453418902405701373936608433723449707031,41.0656""",0.41,752,19.3,Maize,119,1008,3,0,0.75,89964.0,12688,700,12.4,37485,6
FARM_10103,"""-0.93432942729045098673168467939831316471099854,41.7664""",0.45,646,19.0,Beans,130,5374,2,0,1.13,789440.6,147782,589,13.7,292422,23
FARM_10104,"""-2.85513537941637807193728804122656583786010742,39.7322""",0.46,681,17.7,Tea,319,1809,0,0,0.88,507822.48,117556,703,11.5,212227,21
FARM_10105,"""4.24325657853232751648420162382535636425018311,39.4618""",0.5,558,20.5,Beans,145,1133,0,0,0.66,108428.1,11791,752,10.4,47528,19
FARM_10106,"""0.05664812239634198220983307692222297191619873,38.4720""",0.26,434,22.4,Cotton,163,1194,1,0,0.62,120665.64,15665,581,13.5,44294,22
FARM_10107,"""2.12545944367561556731516247964464128017425537,35.0075""",0.2,707,20.0,Wheat,80,2795,3,0,0.85,190060.0,34383,683,12.3,77845,14
FARM_10108,"""-0.87726109992865941578088495589327067136764526,35.5139""",0.72,818,20.2,Sugarcane,66,840,1,0,2.54,140817.6,11533,790,10.3,63955,6
FARM_10109,"""-1.39727459456083780153790030453819781541824341,36.3158""",0.44,960,25.9,Sugarcane,66,1212,2,0,2.18,174382.56,33189,611,12.9,66193,11
FARM_10110,"""-0.91337202425573771336075878934934735298156738,41.1213""",0.63,1001,19.6,Wheat,98,980,0,0,0.93,89317.2,19018,713,10.5,37699,29
FARM_10111,"""-0.89447121279345687128170538926497101783752441,35.3838""",0.41,710,20.9,Cotton,209,7502,1,0,0.74,1160259.32,197509,762,10.7,513415,20
FARM_10112,"""0.36087507826016818057723867241293191909790039,41.3830""",0.89,789,23.3,Vegetables,127,1207,0,0,0.63,96572.07,11020,742,11.5,41928,27
FARM_10113,"""0.35426979082667742204648675397038459777832031,38.1823""",0.42,280,16.2,Sorghum,77,576,1,0,0.8,35481.6,6185,784,8.5,16026,23
FARM_10114,"""-0.07646951228929310673265717923641204833984375,39.7246""",0.62,879,17.8,Coconut,89,509,2,0,1.04,47113.04,10721,629,11.5,18237,31
FARM_10115,"""-3.44649220026782554526789681403897702693939209,34.8820""",0.35,1035,24.7,Beans,129,1040,4,0,0.98,131476.8,13229,703,11.8,54946,15
FARM_10116,"""-0.08649804994506027355782862287014722824096680,36.1523""",0.56,864,15.5,Vegetables,53,1171,2,0,1.66,103024.58,23089,487,16.3,33783,22
FARM_10117,"""-3.12733372608794102376350565464235842227935791,41.6681""",0.61,688,16.8,Beans,123,1826,1,1,0.57,128020.86,25186,565,16.9,46141,15
FARM_10118,"""-3.52693718744938422560153412632644176483154297,36.1292""",0.33,460,16.2,Maize,83,831,1,0,0.77,53109.21,7344,677,10.4,21620,6
FARM_10119,"""3.97360517127286083649551073904149234294891357,36.3722""",0.29,461,20.8,Wheat,60,1671,2,2,1.35,135351.0,33798,690,11.9,55832,14
FARM_10120,"""0.92603512227364959130682109389454126358032227,35.5808""",0.88,652,17.5,Tomatoes,91,7464,1,0,1.16,787899.84,61426,782,9.4,355212,25
FARM_10121,"""1.43325754055863363589651271468028426170349121,35.0326""",0.83,815,19.0,Potatoes,87,1441,0,0,2.2,275807.4,37739,730,11.1,118367,21
FARM_10122,"""-0.96331886589971693624079307483043521642684937,35.8661""",0.66,183,26.0,Coconut,65,5137,0,0,1.59,530908.95,101002,588,14.9,196436,25
FARM_10123,"""3.75352229480823762486352279665879905223846436,39.1386""",0.8,369,21.3,Cotton,208,1917,1,0,1.04,414685.44,21966,631,14.2,160863,15
FARM_10124,"""1.23275355309088929800509504275396466255187988,37.6429""",0.27,935,22.8,Vegetables,104,852,2,0,0.65,57595.2,13172,721,9.7,24502,17
FARM_10125,"""2.45327978656936362966689557651989161968231201,38.4300""",0.71,1132,23.2,Wheat,51,878,0,0,0.65,29105.7,3491,706,11.8,12200,22
FARM_10126,"""-1.27236903804226120229259322513826191425323486,34.9789""",0.4,656,25.7,Wheat,105,2334,0,0,0.7,171549.0,15525,554,15.9,61043,22
FARM_10127,"""4.22811049161786822736530666588805615901947021,40.4169""",0.58,864,20.3,Sorghum,72,274,2,0,0.99,19530.72,2182,773,9.2,8732,19
FARM_10128,"""2.93028999847232984876654882100410759449005127,40.2728""",0.74,671,21.7,Potatoes,106,2013,1,0,1.6,341404.8,30576,567,13.7,123332,14
FARM_10129,"""3.24172070603525597221050702501088380813598633,34.1727""",0.22,731,21.2,Tea,336,546,0,0,1.28,234823.68,11907,499,14.6,78177,20
FARM_10130,"""-3.09859331294048523375295189907774329185485840,37.0681""",0.69,426,18.5,Tea,310,4659,1,0,1.07,1545390.3,92810,699,10.1,643269,12
FARM_10131,"""-2.18004216679765860931183851789683103561401367,34.5502""",0.5,839,21.4,Coffee,295,5186,2,0,0.87,1330986.9,113529,615,13.6,507439,25
FARM_10132,"""-2.04367262294273333012029070232529193162918091,40.3368""",0.51,514,23.1,Sorghum,48,1218,2,0,0.52,30401.28,5580,616,12.6,11603,25
FARM_10133,"""-2.18054422380409818060797988437116146087646484,39.8982""",0.84,761,25.0,Vegetables,64,13474,2,1,0.68,586388.48,29434,622,12.4,225271,6
FARM_10134,"""3.25529590756987818878087637131102383136749268,41.2159""",0.8,888,18.9,Tea,369,804,2,1,1.38,409412.88,77558,512,16.4,138518,8
FARM_10135,"""-4.40347140456009356057620607316493988037109375,35.8912""",0.24,857,25.8,Sorghum,73,639,5,0,0.95,44314.65,3478,538,14.2,15473,35
FARM_10136,"""-3.99227010247879920967761790961958467960357666,37.6504""",0.63,498,20.6,Beans,131,1244,2,0,1.01,164593.64,24921,813,11.0,76330,18
FARM_10137,"""-2.15259170314189551831418611982371658086776733,35.4759""",0.51,768,26.3,Sugarcane,130,200,1,0,1.58,41080.0,5057,659,12.1,16415,16
FARM_10138,"""-2.84118133576017406483060767641291022300720215,36.9699""",0.28,556,21.9,Sugarcane,89,1525,0,0,2.47,335240.75,48624,649,14.0,132560,14
FARM_10139,"""-2.54370559088951031512237932474818080663681030,38.1779""",0.8,885,23.0,Wheat,66,979,1,1,0.71,45875.94,8466,713,10.6,19363,24
FARM_10140,"""2.72087166005568992233065728214569389820098877,34.4266""",0.25,909,20.7,Sugarcane,131,15551,2,0,2.99,6091171.19,542504,653,13.2,1000000,15
FARM_10141,"""0.53707732319603618265091427019797265529632568,39.7190""",0.22,895,27.5,Coconut,71,535,3,0,0.99,37605.15,3064,528,17.4,12974,23
FARM_10142,"""-4.64633284997539774963115632999688386917114258,38.3463""",0.34,1074,18.9,Tea,281,16350,1,0,0.87,3997084.5,942406,525,14.0,1000000,25
FARM_10143,"""-0.70729827895098384971106497687287628650665283,40.6317""",0.41,834,25.6,Coconut,106,4892,0,0,1.52,788199.04,46118,379,18.8,222995,27
FARM_10144,"""-0.90667018029166168702204231522046029567718506,36.1742""",0.24,1089,18.1,Maize,83,357,2,0,1.08,32001.48,4938,586,15.1,11814,15
FARM_10145,"""-3.64030899416574538207669320399872958660125732,41.2266""",0.65,888,19.6,Tea,216,1976,3,1,1.02,435352.32,67645,505,17.2,146024,16
FARM_10146,"""1.58811863399355157611125832772813737392425537,41.9896""",0.51,532,27.9,Potatoes,40,2853,1,0,2.01,229381.2,12474,580,13.8,84106,19
FARM_10147,"""1.82950385192926745503427810035645961761474609,41.3544""",0.49,768,24.2,Cotton,138,1490,2,0,1.1,226182.0,29618,434,16.2,69174,24
FARM_10148,"""2.00430693718450925189245026558637619018554688,40.2231""",0.3,976,22.9,Coffee,376,469,1,0,1.05,185161.2,25592,663,13.6,74296,19
FARM_10149,"""2.07477979369490661554209509631618857383728027,40.4990""",0.51,995,22.7,Sorghum,86,599,1,0,0.42,21635.88,4976,698,10.0,8997,20
FARM_10150,"""-4.69950870952964017135400354163721203804016113,38.5900""",0.47,604,25.9,Wheat,81,926,1,0,0.68,51004.08,3448,646,11.1,20104,15
FARM_10151,"""4.17146347577451681587490384117700159549713135,35.5212""",0.47,601,23.3,Sorghum,57,1105,3,1,0.62,39050.7,7774,603,13.8,14693,20
FARM_10152,"""2.87214153360836643713582816417329013347625732,39.4163""",0.35,868,22.1,Cotton,194,1300,1,0,1.18,297596.0,49340,802,11.1,136646,25
FARM_10153,"""3.70702977828035340479573278571479022502899170,39.7020""",0.27,521,23.6,Cotton,183,374,1,0,1.05,71864.1,16044,697,13.5,29854,24
FARM_10154,"""-4.55451735364086296442565071629360318183898926,41.8831""",0.38,666,21.3,Cotton,160,2415,4,0,0.46,177744.0,10483,710,10.4,74801,23
FARM_10155,"""3.98488680080737633915077822166495025157928467,38.3304""",0.67,744,20.6,Tea,303,2531,2,0,1.41,1081319.13,144748,645,13.8,425769,13
FARM_10156,"""2.83103331679937397780122410040348768234252930,36.1710""",0.25,680,19.5,Coffee,298,375,3,1,0.58,64815.0,10453,571,15.1,23522,32
FARM_10157,"""3.08613802951589732970205659512430429458618164,39.4694""",0.47,923,18.3,Potatoes,47,2643,2,0,2.5,310552.5,24642,695,12.8,128750,9
FARM_10158,"""-3.83242732208569281127097383432555943727493286,41.8350""",0.56,904,23.6,Tomatoes,67,200,1,0,1.16,15544.0,1362,644,13.0,6114,24
FARM_10159,"""2.17063566894295867371056374395266175270080566,35.4177""",0.87,757,21.4,Cotton,213,547,2,0,1.05,122336.55,19933,765,12.9,54287,20
FARM_10160,"""4.22722521367144654647063362062908709049224854,36.6080""",0.79,436,16.3,Wheat,103,530,4,0,1.36,74242.4,12403,756,12.3,32667,27
FARM_10161,"""1.61049027518889431576099013909697532653808594,38.3350""",0.84,1066,20.6,Tea,371,3259,2,1,1.49,1801542.61,137885,696,11.1,747640,24
FARM_10162,"""0.60622106300884048835087014595046639442443848,35.3617""",0.77,526,23.0,Potatoes,85,643,1,0,1.36,74330.8,10799,629,15.4,28772,22
FARM_10163,"""4.09435600306567248907185785355977714061737061,34.1778""",0.61,578,19.6,Cotton,137,852,3,0,0.88,102717.12,8131,583,14.6,37791,29
FARM_10164,"""-0.58068476786974532188878583838231861591339111,36.6959""",0.8,508,23.0,Maize,82,3292,1,0,0.7,188960.8,12178,710,10.2,79521,29
FARM_10165,"""0.87343016668745221409153600689023733139038086,40.9230""",0.6,339,14.2,Tomatoes,102,1197,1,0,1.22,148954.68,31073,659,13.1,59520,23
FARM_10166,"""-0.27005387050239448853972135111689567565917969,34.3477""",0.45,958,27.5,Wheat,77,905,2,0,1.05,73169.25,5359,576,13.6,26707,23
FARM_10167,"""3.97546985865078195132582550286315381526947021,37.4314""",0.46,1164,22.9,Tomatoes,66,200,0,0,1.84,24288.0,1798,661,14.8,9725,12
FARM_10168,"""-3.99241204108078262535741487226914614439010620,40.0976""",0.6,393,15.3,Maize,119,2612,2,0,0.91,282853.48,47559,556,14.1,100884,20
FARM_10169,"""-0.03958678232426215970463090343400835990905762,41.6255""",0.77,250,12.0,Tomatoes,46,4626,0,0,1.13,240459.48,25003,612,14.2,91375,13
FARM_10170,"""1.68865770488457656028913334012031555175781250,41.8838""",0.29,742,22.8,Vegetables,101,1662,0,0,0.7,117503.4,18243,602,15.7,44162,21
FARM_10171,"""2.66473080732680323023942037252709269523620605,37.3758""",0.23,792,18.7,Vegetables,101,4273,2,0,1.23,530834.79,31479,745,11.6,231134,22
FARM_10172,"""0.72207342123046824866605675197206437587738037,41.6031""",0.75,170,23.1,Coffee,259,2098,1,0,0.69,374933.58,61928,644,12.0,147474,23
FARM_10173,"""3.75293502032952286384670514962635934352874756,34.2834""",0.65,444,24.9,Tomatoes,51,838,1,0,0.96,41028.48,6321,690,9.5,16924,21
FARM_10174,"""4.06052045602000699631162206060253083705902100,39.9673""",0.77,1034,19.3,Tomatoes,115,5094,0,0,1.15,673681.5,163731,675,10.9,273683,26
FARM_10175,"""-4.10183122429967372823966798023320734500885010,39.1420""",0.88,855,24.6,Coconut,80,4456,1,0,1.29,459859.2,87159,722,11.3,195823,14
FARM_10176,"""-0.95795398226521832896196428919211030006408691,35.9962""",0.38,1032,25.1,Coffee,376,1287,0,0,0.67,324221.04,80727,700,12.4,135092,15
FARM_10177,"""-4.48183109799326384603546102880500257015228271,38.0585""",0.34,441,23.6,Coconut,62,2661,2,0,1.25,206227.5,44528,580,15.6,75617,24
FARM_10178,"""-1.63642508641768058552656839310657232999801636,35.0364""",0.44,701,26.6,Tomatoes,102,8798,2,0,1.87,1678130.52,407079,642,13.8,658666,22
FARM_10179,"""0.29287442712660016752579394960775971412658691,40.9728""",0.81,686,18.8,Coconut,87,1090,1,0,1.22,115692.6,26571,723,11.7,49314,10
FARM_10180,"""3.77039285374252575167020040680654346942901611,36.8632""",0.21,971,17.2,Potatoes,108,3637,0,0,1.3,510634.8,122926,793,7.6,232552,16
FARM_10181,"""3.17295519892824717800294820335693657398223877,39.0084""",0.21,543,16.2,Beans,81,3083,0,0,0.89,222253.47,42476,617,13.5,84919,21
FARM_10182,"""-3.51425254195053282657568161084782332181930542,35.2702""",0.35,574,22.2,Wheat,53,2054,2,1,0.55,59874.1,4725,550,12.8,21205,14
FARM_10183,"""-3.83481751490967015527644434769172221422195435,35.6493""",0.46,828,23.5,Potatoes,42,1524,0,0,1.93,123535.44,28624,528,17.6,42620,20
FARM_10184,"""0.78018625043700406962443594238720834255218506,41.9357""",0.41,897,24.2,Sugarcane,106,200,1,0,1.66,35192.0,5337,648,13.3,13901,16
FARM_10185,"""0.24869714386667940431152601377107203006744385,40.0247""",0.78,587,21.8,Maize,87,5036,4,1,0.94,411844.08,61636,650,12.4,163022,22
FARM_10186,"""-2.22268793470077818952290726883802562952041626,41.6958""",0.68,759,23.1,Tomatoes,74,616,1,1,1.04,47407.36,7565,537,15.5,16533,24
FARM_10187,"""3.66491368635066816494827435235492885112762451,36.3668""",0.79,936,23.1,Vegetables,113,2336,0,0,0.95,250769.6,23069,518,13.1,85471,32
FARM_10188,"""3.92450760799244857679468623246066272258758545,35.3165""",0.47,780,23.5,Coffee,315,972,1,0,0.86,263314.8,24164,557,15.5,94025,17
FARM_10189,"""-0.95571362343648713633115221455227583646774292,38.0245""",0.62,590,23.8,Cotton,218,7557,2,0,0.56,922558.56,150861,806,8.9,425146,21
FARM_10190,"""3.57981378115573800613447019713930785655975342,37.9573""",0.56,777,25.2,Vegetables,72,750,0,0,1.05,56700.0,11641,551,12.9,20105,19
FARM_10191,"""-1.12927528335435445328016612620558589696884155,35.3996""",0.53,863,17.7,Wheat,82,967,1,0,1.25,99117.5,6969,521,16.4,33906,9
FARM_10192,"""2.15239653601621139245025915442965924739837646,39.8658""",0.4,721,19.4,Tea,345,12509,0,0,0.78,3366171.9,665946,646,15.0,1000000,17
FARM_10193,"""-0.27373737680616549994283559499308466911315918,36.8942""",0.7,835,23.7,Coffee,393,3380,1,0,0.49,650886.6,56456,624,13.7,250591,27
FARM_10194,"""-3.55997664448319817154242628021165728569030762,35.4909""",0.57,940,16.2,Beans,95,865,2,0,0.82,67383.5,8955,545,14.8,23725,26
FARM_10195,"""3.92978807150430053951595255057327449321746826,36.6559""",0.26,805,21.5,Vegetables,71,1236,0,0,1.64,143919.84,9222,656,14.9,57328,22
FARM_10196,"""-0.47690168158890955396600475069135427474975586,38.5093""",0.2,917,25.6,Vegetables,130,2522,0,0,0.84,275402.4,47692,705,12.3,115325,12
FARM_10197,"""2.13072947499835407825230504386126995086669922,39.8118""",0.21,660,27.3,Coffee,381,705,3,0,0.81,217570.05,47966,614,12.0,82858,18
FARM_10198,"""-1.28528352578898275027086128829978406429290771,37.8551""",0.25,581,24.2,Wheat,96,993,1,0,1.13,107720.64,15321,655,13.4,42864,20
FARM_10199,"""-4.52440782924101814188588832621462643146514893,38.2048""",0.46,1056,23.4,Maize,77,1411,1,0,1.27,137981.69,30596,764,11.3,61172,18
FARM_10200,"""-3.76506766416592597579438006505370140075683594,35.1116""",0.41,141,25.3,Beans,118,2171,0,0,1.25,320222.5,60847,712,9.9,135027,26
FARM_10201,"""-0.08515884074370294598566033528186380863189697,41.3175""",0.31,806,23.5,Tea,312,2986,3,0,0.86,801203.52,159213,678,11.7,326490,26
FARM_10202,"""1.71666852127517088888453145045787096023559570,41.4298""",0.56,625,24.3,Potatoes,103,363,3,0,2.24,83751.36,10321,637,14.0,32698,25
FARM_10203,"""-1.58696146281270467071067287179175764322280884,39.4674""",0.88,871,28.6,Sugarcane,135,956,3,1,2.81,362658.6,42643,551,15.8,128593,32
FARM_10204,"""1.76804267035214834891121427062898874282836914,34.1411""",0.31,405,22.2,Potatoes,57,1792,3,2,2.22,226759.68,17374,622,12.9,87114,11
